,job_id,job_title,job_title_short,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
9176,9177,Electrical Technician,Electrical,New York,"New York, USA",2025-07-09,Kings County,Yearly,84829.05,40.78,SoftHub,"SEO, Google Ads, Analytics"
9177,9178,Data Analyst,Data,Austin,"Austin, USA",2024-10-15,Los Angeles County,Yearly,119067.04,57.24,GreenWorks,"Photoshop, Illustrator"
9178,9179,Financial Data Analyst,Financial,San Francisco,"San Francisco, USA",2024-12-05,Kings County,Yearly,114539.46,55.07,BrightPath,"Python, SQL, Excel"
9179,9180,Marketing Specialist,Marketing,Austin,"Austin, USA",2024-10-17,Los Angeles County,Hourly,127615.92,61.35,NextGen Corp,"AutoCAD, SolidWorks"
9180,9181,Marketing Specialist,Marketing,New York,"New York, USA",2024-12-10,King County,Yearly,45951.93,22.09,SoftHub,"AutoCAD, SolidWorks"
9181,9182,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2024-12-22,King County,Yearly,67339.91,32.37,BrightPath,"Python, SQL, Excel"
9182,9183,Web Developer,Web,Chicago,"Chicago, USA",2024-10-16,Kings County,Yearly,147030.9,70.69,BrightPath,"Accounting, QuickBooks, Excel"
9183,9184,Data Analyst,Data,Chicago,"Chicago, USA",2025-07-06,Los Angeles County,Yearly,126045.46,60.6,NextGen Corp,"Accounting, QuickBooks, Excel"
9184,9185,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-03-08,Cook County,Yearly,146631.06,70.5,Techify,"Customer Service, Communication"
9185,9186,Web Developer,Web,San Francisco,"San Francisco, USA",2024-12-05,Kings County,Yearly,41235.2,19.82,SkyNet Ltd,"Customer Service, Communication"
9186,9187,Project Manager,Project,San Francisco,"San Francisco, USA",2025-04-22,Los Angeles County,Yearly,103351.84,49.69,GreenWorks,"Photoshop, Illustrator"
9187,9188,Electrical Technician,Electrical,Houston,"Houston, USA",2025-10-09,Cook County,Yearly,77706.67,37.36,GreenWorks,"Photoshop, Illustrator"
9188,9189,Financial Data Analyst,Financial,New York,"New York, USA",2025-04-05,Harris County,Hourly,50224.51,24.15,BrightPath,"Accounting, QuickBooks, Excel"
9189,9190,Graphic Designer,Graphic,Houston,"Houston, USA",2025-02-12,Harris County,Hourly,51285.02,24.66,NextGen Corp,"Customer Service, Communication"
9190,9191,Data Engineer,Engineer,Chicago,"Chicago, USA",2025-06-23,Los Angeles County,Hourly,123382.81,59.32,Techify,"Python, SQL, Excel"
9191,9192,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-04-29,King County,Hourly,141370.17,67.97,Techify,"Python, SQL, Excel"
9192,9193,Marketing Specialist,Marketing,Austin,"Austin, USA",2024-12-19,Kings County,Hourly,81247.54,39.06,GreenWorks,"Customer Service, Communication"
9193,9194,Data Engineer,Engineer,New York,"New York, USA",2025-10-11,Cook County,Hourly,69133.75,33.24,NextGen Corp,"JavaScript, React, Node.js"
9194,9195,Data Engineer,Engineer,Chicago,"Chicago, USA",2024-10-19,Kings County,Yearly,125907.14,60.53,Techify,"Customer Service, Communication"
9195,9196,Data Science,Science,Seattle,"Seattle, USA",2025-06-20,Kings County,Yearly,134733.49,64.78,NextGen Corp,"SEO, Google Ads, Analytics"
9196,9197,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-08-19,Cook County,Yearly,60149.23,28.92,BrightPath,"Python, SQL, Excel"
9197,9198,Project Manager,Project,New York,"New York, USA",2025-04-18,Kings County,Yearly,76179.75,36.62,BrightPath,"SEO, Google Ads, Analytics"
9198,9199,Project Manager,Project,San Francisco,"San Francisco, USA",2024-10-21,Cook County,Hourly,138036.78,66.36,DataNest,"AutoCAD, SolidWorks"
9199,9200,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-06-03,King County,Yearly,77009.08,37.02,GreenWorks,"SEO, Google Ads, Analytics"
9200,9201,Data Engineer,Engineer,Austin,"Austin, USA",2025-03-28,Los Angeles County,Hourly,87566.24,42.1,NextGen Corp,"AutoCAD, SolidWorks"
9201,9202,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-01-03,Harris County,Hourly,89550.84,43.05,Techify,"Photoshop, Illustrator"
9202,9203,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-03-16,Kings County,Yearly,96064.21,46.18,SkyNet Ltd,"Python, SQL, Excel"
9203,9204,Data Science,Science,Austin,"Austin, USA",2025-06-27,Cook County,Hourly,78164.94,37.58,NextGen Corp,"Python, SQL, Excel"
9204,9205,Financial Data Analyst,Financial,Seattle,"Seattle, USA",2024-12-08,Los Angeles County,Hourly,118347.03,56.9,SkyNet Ltd,"JavaScript, React, Node.js"
9205,9206,Customer Support Representative,Customer,Houston,"Houston, USA",2024-12-30,King County,Yearly,105926.55,50.93,BrightPath,"Accounting, QuickBooks, Excel"
9206,9207,Data Science,Science,Austin,"Austin, USA",2025-03-26,Cook County,Hourly,145763.19,70.08,Techify,"AutoCAD, SolidWorks"
9207,9208,Project Manager,Project,Seattle,"Seattle, USA",2025-01-19,Cook County,Yearly,50672.45,24.36,BrightPath,"Customer Service, Communication"
9208,9209,Financial Data Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-09-29,Harris County,Yearly,141292.44,67.93,DataNest,"Accounting, QuickBooks, Excel"
9209,9210,Data Science,Science,Seattle,"Seattle, USA",2025-07-04,Los Angeles County,Hourly,95813.66,46.06,DataNest,"Photoshop, Illustrator"
9210,9211,Data Engineer,Engineer,Seattle,"Seattle, USA",2024-11-17,Harris County,Yearly,106424.61,51.17,BrightPath,"Customer Service, Communication"
9211,9212,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-01-15,Harris County,Yearly,77863.18,37.43,BrightPath,"JavaScript, React, Node.js"
9212,9213,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2024-10-20,Los Angeles County,Yearly,55028.09,26.46,BrightPath,"SEO, Google Ads, Analytics"
9213,9214,Web Developer,Web,Houston,"Houston, USA",2025-06-14,Kings County,Hourly,111206.81,53.46,SoftHub,"Customer Service, Communication"
9214,9215,Data Science,Science,Houston,"Houston, USA",2025-01-18,Harris County,Hourly,143977.13,69.22,NextGen Corp,"SEO, Google Ads, Analytics"
9215,9216,Electrical Technician,Electrical,Seattle,"Seattle, USA",2025-09-27,King County,Yearly,59889.46,28.79,BrightPath,"Accounting, QuickBooks, Excel"
9216,9217,Data Engineer,Engineer,New York,"New York, USA",2025-06-13,Harris County,Yearly,51926.85,24.96,DataNest,"Python, SQL, Excel"
9217,9218,Electrical Technician,Electrical,Austin,"Austin, USA",2025-02-09,Cook County,Hourly,75117.61,36.11,BrightPath,"Customer Service, Communication"
9218,9219,Data Science,Science,San Francisco,"San Francisco, USA",2025-06-11,King County,Yearly,54721.87,26.31,BrightPath,"Photoshop, Illustrator"
9219,9220,Data Analyst,Data,Seattle,"Seattle, USA",2025-02-15,Kings County,Hourly,80902.76,38.9,BrightPath,"AutoCAD, SolidWorks"
9220,9221,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2024-11-16,Cook County,Yearly,79420.9,38.18,BrightPath,"Accounting, QuickBooks, Excel"
9221,9222,Data Engineer,Engineer,San Francisco,"San Francisco, USA",2025-02-16,Kings County,Yearly,45435.59,21.84,SkyNet Ltd,"Photoshop, Illustrator"
9222,9223,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-01-16,Cook County,Yearly,104838.8,50.4,NextGen Corp,"Python, SQL, Excel"
9223,9224,Project Manager,Project,Seattle,"Seattle, USA",2025-09-03,Los Angeles County,Hourly,127585.2,61.34,DataNest,"AutoCAD, SolidWorks"
9224,9225,Electrical Technician,Electrical,Austin,"Austin, USA",2025-01-22,Kings County,Hourly,124970.73,60.08,Techify,"Python, SQL, Excel"
9225,9226,Project Manager,Project,Houston,"Houston, USA",2025-07-28,Los Angeles County,Yearly,134213.86,64.53,DataNest,"Python, SQL, Excel"
9226,9227,Electrical Technician,Electrical,New York,"New York, USA",2024-12-28,King County,Yearly,97158.59,46.71,DataNest,"Customer Service, Communication"
9227,9228,Graphic Designer,Graphic,Seattle,"Seattle, USA",2024-11-19,King County,Hourly,41143.88,19.78,NextGen Corp,"AutoCAD, SolidWorks"
9228,9229,Data Analyst,Data,Houston,"Houston, USA",2024-10-30,Cook County,Yearly,67684.23,32.54,SoftHub,"Photoshop, Illustrator"
9229,9230,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-03-31,Cook County,Yearly,54964.27,26.43,Techify,"Accounting, QuickBooks, Excel"
9230,9231,Project Manager,Project,Austin,"Austin, USA",2024-12-29,Cook County,Hourly,43545.76,20.94,NextGen Corp,"AutoCAD, SolidWorks"
9231,9232,Project Manager,Project,New York,"New York, USA",2025-03-11,King County,Hourly,114871.42,55.23,NextGen Corp,"AutoCAD, SolidWorks"
9232,9233,Web Developer,Web,Seattle,"Seattle, USA",2025-09-24,Harris County,Hourly,43704.78,21.01,DataNest,"Customer Service, Communication"
9233,9234,Graphic Designer,Graphic,Austin,"Austin, USA",2025-09-21,Cook County,Hourly,98228.01,47.23,BrightPath,"Customer Service, Communication"
9234,9235,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2024-12-10,King County,Hourly,111291.19,53.51,GreenWorks,"Accounting, QuickBooks, Excel"
9235,9236,Data Engineer,Engineer,New York,"New York, USA",2025-02-26,King County,Hourly,97407.01,46.83,SoftHub,"Customer Service, Communication"
9236,9237,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-06-20,Los Angeles County,Yearly,120227.26,57.8,DataNest,"AutoCAD, SolidWorks"
9237,9238,Electrical Technician,Electrical,Seattle,"Seattle, USA",2024-12-16,Harris County,Yearly,58165.46,27.96,Techify,"AutoCAD, SolidWorks"
9238,9239,Data Science,Science,Austin,"Austin, USA",2025-05-11,Los Angeles County,Hourly,71165.44,34.21,DataNest,"JavaScript, React, Node.js"
9239,9240,Data Science,Science,Chicago,"Chicago, USA",2025-05-28,Kings County,Yearly,85591.85,41.15,Techify,"AutoCAD, SolidWorks"
9240,9241,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-06-24,King County,Hourly,92926.45,44.68,SkyNet Ltd,"Photoshop, Illustrator"
9241,9242,Data Analyst,Data,Houston,"Houston, USA",2025-06-30,Los Angeles County,Yearly,100625.51,48.38,DataNest,"JavaScript, React, Node.js"
9242,9243,Data Science,Science,Houston,"Houston, USA",2025-05-11,Cook County,Hourly,143955.25,69.21,BrightPath,"Customer Service, Communication"
9243,9244,Data Engineer,Engineer,Los Angeles,"Los Angeles, USA",2025-06-03,Cook County,Yearly,110351.28,53.05,DataNest,"JavaScript, React, Node.js"
9244,9245,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-06-20,Kings County,Yearly,119008.88,57.22,Techify,"Python, SQL, Excel"
9245,9246,Graphic Designer,Graphic,Houston,"Houston, USA",2024-10-26,Harris County,Yearly,144127.41,69.29,BrightPath,"SEO, Google Ads, Analytics"
9246,9247,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-03-17,Harris County,Yearly,54847.82,26.37,SoftHub,"Accounting, QuickBooks, Excel"
9247,9248,Financial Data Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-09-24,King County,Hourly,117476.52,56.48,SkyNet Ltd,"AutoCAD, SolidWorks"
9248,9249,Data Science,Science,Seattle,"Seattle, USA",2024-12-20,Los Angeles County,Yearly,41787.74,20.09,Techify,"Photoshop, Illustrator"
9249,9250,Financial Data Analyst,Financial,Houston,"Houston, USA",2025-05-15,Cook County,Yearly,45453.64,21.85,SoftHub,"AutoCAD, SolidWorks"
9250,9251,Financial Data Analyst,Financial,Seattle,"Seattle, USA",2024-11-08,King County,Yearly,50582.37,24.32,SkyNet Ltd,"Accounting, QuickBooks, Excel"
9251,9252,Project Manager,Project,San Francisco,"San Francisco, USA",2025-09-27,Harris County,Yearly,50282.79,24.17,BrightPath,"Photoshop, Illustrator"
9252,9253,Financial Data Analyst,Financial,Seattle,"Seattle, USA",2025-09-24,Los Angeles County,Yearly,80333.42,38.62,NextGen Corp,"AutoCAD, SolidWorks"
9253,9254,Data Analyst,Data,San Francisco,"San Francisco, USA",2025-08-11,Cook County,Yearly,54473.77,26.19,DataNest,"Photoshop, Illustrator"
9254,9255,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-04-25,Harris County,Yearly,121851.58,58.58,Techify,"Accounting, QuickBooks, Excel"
9255,9256,Data Science,Science,Chicago,"Chicago, USA",2025-07-02,Cook County,Hourly,88193.1,42.4,SkyNet Ltd,"JavaScript, React, Node.js"
9256,9257,Web Developer,Web,San Francisco,"San Francisco, USA",2025-03-05,Los Angeles County,Yearly,144933.05,69.68,NextGen Corp,"Photoshop, Illustrator"
9257,9258,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-04-11,Harris County,Hourly,74099.84,35.62,DataNest,"Accounting, QuickBooks, Excel"
9258,9259,Project Manager,Project,Chicago,"Chicago, USA",2024-11-27,Kings County,Yearly,60476.06,29.08,Techify,"Python, SQL, Excel"
9259,9260,Data Analyst,Data,Chicago,"Chicago, USA",2025-05-03,King County,Yearly,43838.5,21.08,Techify,"AutoCAD, SolidWorks"
9260,9261,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-03-22,Harris County,Yearly,141213.21,67.89,GreenWorks,"Python, SQL, Excel"
9261,9262,Electrical Technician,Electrical,Seattle,"Seattle, USA",2025-02-04,King County,Hourly,119742.38,57.57,SoftHub,"JavaScript, React, Node.js"
9262,9263,Financial Data Analyst,Financial,New York,"New York, USA",2025-03-18,King County,Yearly,84519.93,40.63,GreenWorks,"AutoCAD, SolidWorks"
9263,9264,Project Manager,Project,San Francisco,"San Francisco, USA",2024-10-28,Harris County,Hourly,87234.6,41.94,BrightPath,"Photoshop, Illustrator"
9264,9265,Data Analyst,Data,Seattle,"Seattle, USA",2025-10-08,Cook County,Hourly,77563.82,37.29,Techify,"JavaScript, React, Node.js"
9265,9266,Marketing Specialist,Marketing,New York,"New York, USA",2025-01-15,Los Angeles County,Hourly,100593.13,48.36,BrightPath,"SEO, Google Ads, Analytics"
9266,9267,Web Developer,Web,Houston,"Houston, USA",2025-01-28,Cook County,Yearly,83783.4,40.28,BrightPath,"Python, SQL, Excel"
9267,9268,Electrical Technician,Electrical,Austin,"Austin, USA",2025-10-03,Harris County,Hourly,51729.4,24.87,DataNest,"Customer Service, Communication"
9268,9269,Data Science,Science,San Francisco,"San Francisco, USA",2025-04-07,Harris County,Yearly,148469.01,71.38,GreenWorks,"Customer Service, Communication"
9269,9270,Web Developer,Web,Houston,"Houston, USA",2025-01-05,King County,Hourly,98472.18,47.34,SkyNet Ltd,"SEO, Google Ads, Analytics"
9270,9271,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-01-30,Los Angeles County,Yearly,86190.78,41.44,DataNest,"JavaScript, React, Node.js"
9271,9272,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-05-17,Los Angeles County,Hourly,48274.07,23.21,SkyNet Ltd,"Photoshop, Illustrator"
9272,9273,Electrical Technician,Electrical,Houston,"Houston, USA",2025-10-07,Cook County,Yearly,112020.33,53.86,SoftHub,"Python, SQL, Excel"
9273,9274,Data Analyst,Data,Houston,"Houston, USA",2024-12-21,Harris County,Yearly,110642.34,53.19,BrightPath,"Accounting, QuickBooks, Excel"
9274,9275,Electrical Technician,Electrical,Seattle,"Seattle, USA",2024-11-21,Cook County,Yearly,137091.23,65.91,SkyNet Ltd,"JavaScript, React, Node.js"
9275,9276,Financial Data Analyst,Financial,San Francisco,"San Francisco, USA",2024-10-28,King County,Yearly,42636.88,20.5,DataNest,"Python, SQL, Excel"
9276,9277,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-07-14,Cook County,Hourly,125441.97,60.31,DataNest,"AutoCAD, SolidWorks"
9277,9278,Data Science,Science,Austin,"Austin, USA",2025-03-29,Harris County,Hourly,52075.43,25.04,SoftHub,"Python, SQL, Excel"
9278,9279,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-06-08,Harris County,Yearly,83119.56,39.96,GreenWorks,"AutoCAD, SolidWorks"
9279,9280,Financial Data Analyst,Financial,New York,"New York, USA",2025-01-21,King County,Yearly,70114.1,33.71,SkyNet Ltd,"Photoshop, Illustrator"
9280,9281,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-08-28,Los Angeles County,Yearly,109125.77,52.46,GreenWorks,"SEO, Google Ads, Analytics"
9281,9282,Data Engineer,Engineer,Seattle,"Seattle, USA",2024-12-24,Los Angeles County,Hourly,85015.91,40.87,SoftHub,"Accounting, QuickBooks, Excel"
9282,9283,Data Analyst,Data,New York,"New York, USA",2025-06-04,Harris County,Yearly,56042.02,26.94,DataNest,"AutoCAD, SolidWorks"
9283,9284,Data Engineer,Engineer,New York,"New York, USA",2025-04-30,Kings County,Hourly,76760.01,36.9,DataNest,"AutoCAD, SolidWorks"
9284,9285,Web Developer,Web,Los Angeles,"Los Angeles, USA",2024-12-21,Kings County,Hourly,91163.71,43.83,Techify,"AutoCAD, SolidWorks"
9285,9286,Graphic Designer,Graphic,New York,"New York, USA",2025-07-09,Cook County,Hourly,114991.91,55.28,DataNest,"JavaScript, React, Node.js"
9286,9287,Customer Support Representative,Customer,New York,"New York, USA",2025-04-23,Kings County,Yearly,126403.95,60.77,Techify,"SEO, Google Ads, Analytics"
9287,9288,Project Manager,Project,Seattle,"Seattle, USA",2025-04-19,King County,Yearly,66031.35,31.75,Techify,"Photoshop, Illustrator"
9288,9289,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-10-04,Kings County,Hourly,115702.54,55.63,DataNest,"Customer Service, Communication"
9289,9290,Data Science,Science,New York,"New York, USA",2025-02-26,Cook County,Yearly,76976.59,37.01,DataNest,"Python, SQL, Excel"
9290,9291,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-05-01,Harris County,Hourly,99023.72,47.61,SkyNet Ltd,"SEO, Google Ads, Analytics"
9291,9292,Data Science,Science,New York,"New York, USA",2025-10-02,King County,Yearly,83119.48,39.96,NextGen Corp,"Customer Service, Communication"
9292,9293,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-09-17,Los Angeles County,Hourly,80543.48,38.72,Techify,"SEO, Google Ads, Analytics"
9293,9294,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-01-17,King County,Hourly,53102.36,25.53,DataNest,"Customer Service, Communication"
9294,9295,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-06-19,Kings County,Yearly,148704.43,71.49,BrightPath,"AutoCAD, SolidWorks"
9295,9296,Data Analyst,Data,Houston,"Houston, USA",2025-04-18,King County,Yearly,75123.08,36.12,GreenWorks,"AutoCAD, SolidWorks"
9296,9297,Data Analyst,Data,Seattle,"Seattle, USA",2024-12-23,Cook County,Yearly,119014.88,57.22,NextGen Corp,"Python, SQL, Excel"
9297,9298,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-03-21,Kings County,Yearly,81411.9,39.14,Techify,"Customer Service, Communication"
9298,9299,Graphic Designer,Graphic,New York,"New York, USA",2024-12-01,Harris County,Yearly,77337.01,37.18,SkyNet Ltd,"Python, SQL, Excel"
9299,9300,Customer Support Representative,Customer,Houston,"Houston, USA",2024-11-07,Los Angeles County,Hourly,92163.0,44.31,SoftHub,"Python, SQL, Excel"
9300,9301,Data Engineer,Engineer,New York,"New York, USA",2025-07-06,Harris County,Hourly,101494.75,48.8,GreenWorks,"AutoCAD, SolidWorks"
9301,9302,Marketing Specialist,Marketing,New York,"New York, USA",2025-06-29,Harris County,Hourly,68987.28,33.17,Techify,"JavaScript, React, Node.js"
9302,9303,Project Manager,Project,Chicago,"Chicago, USA",2025-09-26,Kings County,Yearly,130733.07,62.85,GreenWorks,"JavaScript, React, Node.js"
9303,9304,Customer Support Representative,Customer,New York,"New York, USA",2024-12-24,Los Angeles County,Hourly,108077.58,51.96,Techify,"Accounting, QuickBooks, Excel"
9304,9305,Customer Support Representative,Customer,Houston,"Houston, USA",2025-08-29,Harris County,Yearly,127430.08,61.26,SoftHub,"SEO, Google Ads, Analytics"
9305,9306,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-02-03,Cook County,Hourly,131394.41,63.17,SoftHub,"JavaScript, React, Node.js"
9306,9307,Data Analyst,Data,Chicago,"Chicago, USA",2025-03-24,King County,Hourly,67918.96,32.65,SkyNet Ltd,"Python, SQL, Excel"
